site_id,lat,lon,source,state,date,ls_type,trigger,landslide_occurred
negative_arunachal_pradesh_01255,28.215529601721073,93.7592433703303,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01256,27.582026352021916,94.17302462091894,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01257,28.45795155078599,96.06257056122537,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01258,27.373089884839082,92.60537793892733,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01259,26.972204668441798,93.42575639211329,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01260,27.164747526165428,94.21513195198555,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01261,27.1599188300253,94.85340994969931,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01262,28.82242504800401,94.96938879927436,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01263,27.980162012137672,94.56501208565861,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01264,28.39528213287367,94.7848710360057,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01265,28.113975246416278,94.17712049176058,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01266,27.098070925763356,93.72774953079121,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01267,27.492168484865374,95.28080092200125,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01268,26.914169398470165,94.69445525291228,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01269,27.666556700128357,92.86451656025778,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01270,27.644795224845062,95.21523174095093,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01271,27.486991183987968,92.46831641913218,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01272,27.467280955175323,92.92087631279155,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01273,27.45988217639835,92.20656801419005,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01274,27.52616339651073,94.34360173534235,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01275,27.991633395678107,94.92276145865901,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01276,28.00005111217701,95.07896247014371,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01277,27.516426784044647,93.90703088073698,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01278,27.85038586078446,92.88743179776988,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01279,26.978656118730967,95.06404482086725,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01280,27.325276248800392,93.84767445690787,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01281,28.135783460575887,94.73011331362163,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01282,27.45324864427267,94.79631855618865,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01283,27.91059572265077,93.53167335527549,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01284,27.44298232315428,95.15040484911874,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01285,28.53730297960619,95.38941724726209,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01286,28.079186595373997,95.39778546607009,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01287,28.384551724276314,95.00971821725234,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01288,28.709478462602718,95.41051453928299,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01289,28.19211318592572,93.47993144358415,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01290,28.06088584496101,93.14709592175288,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01291,28.498437009414193,95.41747596184175,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01292,27.869659209978796,93.82130869365211,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01293,27.11301677155356,93.40533373441401,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01294,28.288761066615994,94.56275620802248,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01295,28.310765402477795,94.9005261187351,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01296,27.991612667784217,96.16178320497252,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01297,27.83703629306953,95.21036197842047,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01298,28.065366998555046,94.44052435524047,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01299,28.327584797666038,95.28420791340488,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01300,28.71975354510482,95.24455231031297,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01301,27.799493693196727,95.25234567976035,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01302,27.961692925539445,93.18527249946985,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01303,27.127875569174066,93.51595175287734,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01304,27.61855953737386,94.57474176709053,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01305,27.122284778504575,94.38890722836365,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01306,28.00027644067782,94.67719438440326,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01307,27.54188340302517,95.52565873424749,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01308,28.30723225486564,95.58555982625579,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01309,28.138022116763533,93.32339313318961,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01310,26.85798513561099,94.67771470353027,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01311,27.31040834795225,92.41254514101524,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01312,27.89173909800799,96.16857274796847,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01313,28.603821044701284,95.63789945665563,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01314,27.608296450795578,95.33921284871626,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01315,28.389398405024817,95.96078534459217,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01316,28.744737798018033,95.37878954740633,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01317,27.913884256996447,94.68213790572416,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01318,27.748798954868466,96.08760657470545,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01319,27.811707551531775,93.42183838135215,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01320,27.295727349532562,94.68714325384323,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01321,28.74054660747589,94.74699199505372,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01322,27.01244527839582,92.80780137295763,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01323,27.176188530722275,94.97872089225872,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01324,27.462187399879383,93.63709953718997,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01325,27.38622230686272,94.25469622257373,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01326,27.69290933191339,93.57549882499787,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01327,27.589228473382196,92.39866868856629,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01328,27.642270158657308,94.61154351634748,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01329,28.846777743978567,95.26564687902662,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01330,28.313110537349367,93.85453337499902,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01331,27.219958469821993,95.00362841994932,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01332,27.916679987348175,93.25939912062937,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01333,27.76517324788884,95.63676919673343,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01334,28.605116925323046,95.69650286059337,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01335,27.200188690046634,95.62838102522733,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01336,28.422142639736325,94.8456785842587,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01337,27.341399147233226,95.39100896033395,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01338,27.46738066543982,92.66894075049035,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01339,28.014580876276867,94.1092497590292,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01340,28.449506051869754,95.83104291092907,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01341,27.323409765137068,95.05574328251161,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01342,27.483670055261292,94.1046019032248,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01343,27.30698642517164,93.432392680346,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01344,26.875266570289266,94.55310850751704,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01345,28.002126559816027,94.88827925496962,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01346,27.06467634912417,93.42283668085403,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01347,28.03821833263366,96.4142996320911,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01348,27.92006403442017,95.07002867919455,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01349,28.733167596567945,95.68438618419113,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01350,28.273514482740563,93.64091654016684,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01351,27.758560836895725,93.32470742542782,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01352,27.414975326619697,95.90003241988047,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01353,28.219078758895378,93.96795899198001,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01354,27.677271222757113,92.42472192468635,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01355,27.254897042382545,92.45124913356388,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01356,27.08447822131677,95.22558459391666,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01357,28.324424679654086,93.83044431327487,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01358,26.947836876679354,95.48639112489695,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01359,28.349131061043988,95.9035838707282,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01360,28.074969198135165,95.30717754521729,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01361,28.373034674488938,94.48839814719975,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01362,28.394352262583286,95.69491939305911,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01363,28.862684583484555,95.92196732657413,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01364,27.10504968547376,92.72662454643647,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01365,27.73729025962906,94.62277706773901,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01366,28.514122210639126,94.54742087836362,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01367,27.666279576471535,96.28794999984703,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01368,27.17485822292486,95.25719660914149,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01369,27.951221509337458,94.22451343444357,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01370,28.183210875338172,95.34163439536194,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01371,27.460631769831622,96.24271776948041,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01372,27.70860293003162,93.04373462690182,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01373,27.53132007256891,95.1222296515752,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01374,27.633712040468968,92.12012863271272,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01375,27.460268350672862,93.05210504867212,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01376,27.339834885144228,94.33483157726052,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01377,27.83399180248655,94.46612903086766,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01378,28.865935400112605,95.63347869043022,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01379,27.502542066316156,93.60036926159037,negative_sample,Arunachal Pradesh,,none,none,0
negative_arunachal_pradesh_01380,27.632672986504303,94.7199500009033,negative_sample,Arunachal Pradesh,,none,none,0
